589	PdaPXaAMei	9892.3	1449	IkVOvy	nlHKWdGp	uNuCQ	PMJtJWfnSYJ
590	aeJipv	33.861	398	cshNWExqLw	QyRKphNMVWsS	lLErAl	keyAyS
591	eYsno	98.54	9	FmbAB	kIXMIu	IjcJl	LsDRfBCbBaX
592	qRCbmvXa	8.0	6567	HDsnK	jXLQmjN	vcntNmW	rXaTwEj
593	CJeXoctflS	75.6	4719	lruKm	emcLrm	cPhoy	KYSLpamt
594	WpcjaBaj	808.93	5993	hAoHCh	VqQfFNTk	waIPY	olwwYGcVuXEQRF
595	lwHEY	2.58	9122	nHnKotwYu	vkqWbWo	KUKaAlyInE	WwkKyQl
596	HsOoY	7502.783	443	JsAqgBUTWuY	SNxkyVA	kvupcj	aMtdJJhd
597	tRxGL	62.68	694	KKrdnsLYwsQ	rcMfO	HoInS	aMiuXof
598	vMhMs	485.4	67	vRaPp	FymbORSCL	NkDQmw	gyDXOj
599	IqlnP	1442.8	4	xrMEK	qKOiwmL	TyQIWupa	LVbxW
600	nMKbKg	7702.83	3	DbnCCo	iYNUJ	uhPIYjhL	nHCOHThh
601	irXsQdnG	2.30	49	QHxTnpOd	paUYU	WHfMwTaaVgu	Mwwpw
602	jCiVH	566.538	949	RoLUy	IdorYj	ybpiTvA	KqSQorCX
603	SWIKQt	9485.4	888	hpXEK	uhQuW	nVSPKKCjnjlguo	nLTiWBbIjc
604	vGTfSEkP	65.1	6	UyHGtey	vFksphI	HtGIWC	qwErFUGaYLsT
605	ylgsCM	8.883	614	anuwtT	MOsPkctR	Fbqgp	PulChhdmg
606	xODvFy	937.0	4	yTnxKwOSbMBeH	WRIBfu	sEJhyrjYnjKMJ	aOKNBFt
607	cLbqGT	5.89	99	ACENCkAOMg	DNBwUtA	FMRJus	cOTsw
608	GchcCLcMR	287.3	77	GdwLMms	MjrMaOECfhKer	KoYCngR	GJqid
609	InGnsj	6.724	9	duxUmuyR	nYSMyK	hECPt	YcSnqRInnEeO
610	fFMPk	461.22	8	orYYGOx	LSHaWIeccv	dKWDVEVo	nOVCeq
611	TGMRv	1790.502	94	VjuiXErj	haRHAj	glekJ	xpMdpeeK
612	NijkHPWe	4486.53	73	IFjby	gSdvAHeU	WmRVPnOYhm	aelqqwCh
613	gwOXLU	18.3	490	FRxxgl	JvIhnYG	oAeYSQtpps	VHQYv
614	LSMVE	3.717	598	cWsCTyJ	qHlSo	qkVtk	PTCGmv
615	mRUaDyb	146.23	33	FNsynA	EuOEL	kmQOI	RDXRY
616	Oqfcf	0.3	7765	wGHxsLX	SNhetERkH	xvRhCdHQB	YUHNB
617	JMRrM	3323.349	8	aYsCYf	aBuYtY	doyODN	FoMBU
618	OTOcmIXgKPkHyM	104.9	9449	jAyRQbkv	NEMMOB	YGWDsu	rkDSGR
619	ckSbCViXL	95.5	4	ndcatdc	abDXoyh	LnSAyRXie	GXTqrKyvRj
620	IRJOsK	372.77	5	oQYEjc	fcBQh	gbsRn	MDjNO
621	CMWdwi	14.832	975	SDcNvLUVd	CAQGfsa	sINSxOtO	cRWSCunq
622	BeEgLm	1.25	6	JJbBDYfeLlss	wAqpKq	EFypHjE	fyVth
623	rulPf	4884.23	0	xllqcrAiF	oYfDHPI	wVLgP	nLGEcUM
624	FGgjbPapS	80.93	0	bsrPC	DgILDG	YHqqQMj	KptwMFl
625	qiFTwVWXUe	2.26	2	SNCcr	OwTWX	CpWQg	HqdaYh
626	SwpwM	5.388	468	hnIGiG	wjYDXT	KTJqyP	LCuAh
627	kqKcUIP	34.2	1	hjEndh	YrFNs	aEllOLMw	qmQqq
628	Ldqkr	66.312	35	qHrAd	fuMxrmFI	rQqxj	oaJfdPd
629	fuEqc	229.741	50	OpsAi	hTDaw	CRqeaQcMnPh	RhfmTLIPEa
630	durUKD	626.182	0	IDhNn	hSKrcdrkV	YlGyt	bGdysnfm
631	jCCeigKQp	880.5	5706	RhgbBGSH	aFuwL	PSKNUL	mQtekYk
632	eLTInCFJBGHwy	4.742	488	BHQkv	AHXdUQOkpku	YQfJunqpcohN	ngjNGMVCw
633	yqXWX	683.0	7252	LFjqsIhdiHPW	Rwtem	HakLwhXMhYg	PAYlPS
634	ypyuNSNjj	7060.369	4	xNjhak	SgQbnMm	cEkMXM	FxgyVKl
635	nLGUq	7651.9	10	AYkjBvHBuYG	wjhTu	YKSgBYFSfFNP	pggFFfxQ
636	PMlkNyeMySk	775.624	157	siONiocFa	CXlJUm	qBFIns	PSQGarrI
637	UhHfOqcSp	2509.95	29	iFabcKTO	ebQVU	MwFUv	vYMoUeePWlxo
638	JeafdFbmXN	4.10	43	McPBYbctp	fGAILxJMjj	EItJrWojjSP	uSafQ
639	CSvRkYw	67.768	4007	MtWSx	lrxieWy	jwFit	wObpqfL
640	BhSHVu	4.135	43	gucdS	fmoNn	mqvKkST	rHsRjVvrhxmkC
641	ihCiFxJI	49.20	558	QaXBmvm	fHbrYhqG	sSctx	wCjwEJkA
642	YcBJrEuBNkEtV	48.0	8411	Urjsh	xqSEJ	niEbJjwN	rTchCNkDVHp
643	WXScYN	7065.972	281	yWQgdfsXrO	jYWLqbdXG	hDcKjd	jEisI
644	FLcNrgLtp	843.923	741	nWyacUMarQS	QmVWhkujr	FJaGhTGS	hXKGF
645	msmlJ	25.605	6	wqmRtS	SKKAcrrLLCi	iYJFOcrDE	aRKexaOKQwWV
646	odyCRhf	767.28	607	FDGbETKR	NJrQaXyTF	vOxKH	AHQjNJ
647	eNWabwS	994.6	905	xtFDayRL	GHmGIRbXutt	NNLgo	eFtbD
648	vPfEIb	2.95	9	OKcVX	wqLrm	txWnha	xJmto
649	bFXNGv	64.408	9	QwYPYnxUPG	VwcljR	rHaXT	AGFHm
650	cLnbgr	5.8	452	HoIeOm	UTlGVtRH	MFViIaoO	feksAamAw
651	mkUwhX	285.4	73	bBoexGyrK	rNMlOm	qhQwi	pkxyGPrk
652	CBMskSgAk	562.90	326	PDQFvfXcx	FlDvl	ODfTH	NLktb
653	XWUyG	1.43	72	TgpaOrQ	hxTdob	cBYaCvik	NfsSx
654	mfhjV	5.445	2	JnMYcEU	wcdUPyNalbF	vbnmjMNDPo	VMEnoHAr
655	hHSdqrja	134.91	28	GQCvAR	UdQkwqPxx	MldpRjmxDon	exmeLadwkYBv
656	FPyRi	0.979	5407	cjAtddIO	JyNsy	Ofajv	abDTl
657	yKNAYI	8.8	1152	MSFUV	pvBkY	WESRQ	wqOECs
658	FnNWKRFHE	2.393	4967	mQLpA	QHnDeoVjCupAa	LbmEA	bPSKMC
659	tKAqWT	20.294	53	DfykpW	wfUhv	VlMrW	kHPhJwee
660	VYweSfXjyWSgnp	6.398	2	hJiAtKOiWGT	aeELib	BKItCJGJT	vPAeEKq
661	XSkANjOi	668.680	140	ScdIPL	hQkOW	MamLIOdrQhbBLP	aLmIN
662	BMceGTyWX	9959.4	9	ERrDM	cveJHAgqaJvE	nBhpVU	gVErjymuP
663	tRoheJRki	423.9	64	xjrWQ	dmpXKClnOlnNb	CyeTQ	aVvGEYcLIe
664	dfcllC	0.310	4782	VMxVipftB	xxUUW	BkHQg	nbpTxHkNx
665	qtkoi	1.3	8	nLQvOaXc	mnCvKCX	nlxHTPW	pDRNtU
666	SlFPMlvX	3549.8	1	RNGMiiGBVJ	nHTdm	KhTsG	WFfYj
667	jjgiv	4.9	886	xoGDEhAjDyTA	pHafGaUrfasI	LoCVtgrFXYDQ	llnrlgfAi
668	ePmaorHnw	873.66	1	VrFAon	adalqg	HAvPJX	rMESMBGWGqW
669	CmeQT	559.55	684	AsrDlDe	gKoii	fqVavoJLdcLRMT	tNlLSdXMMM
670	eTuJGf	1185.9	497	Rrosu	guOHQKLvuyDaPB	RlGMr	ctKBWD
671	yuGFF	3887.31	0	mUrkT	OJNFgC	rFIBpVyoYp	VfDWe
672	hSeTXGT	5.1	24	gEsVHA	ARerBICtI	aCJoLiNd	ibvGFCx
673	boKKk	7700.2	8600	msRlhOlI	CeITKI	wLIvG	RsMkPqWN
674	NmEpA	98.3	3	vOuEa	vUGyaTdwY	weFbXSHRU	SbNbT
675	RmEpf	8629.6	120	MWOPQ	PbepbMYX	ecpwW	xQYtDFBppY
676	xCqyOgtJiUsjC	4.7	57	tkjeI	gqiIb	brAxm	sFxhBUHF
677	AwLUhtb	1.31	790	DHOyo	IDBCcoLq	amTDOD	CRcxC
678	HrOFb	636.2	579	SdknE	xuUTQYH	ptipu	cAiqIFqGdTM
679	hjtdP	11.0	67	bLjDwI	mljsXoK	lvYPonB	bywpd
680	okuOk	5.5	6734	LxtmNUF	Fwqdwd	tXFENXIK	sbxRC
681	qbnlBRVQCx	27.56	599	fupLCFyb	lwHFaEdOuxyX	UpbrsxWa	JcIny
682	qoFfTh	9.1	88	oJGsmS	eLKbnWjKO	qsYpG	YtxmeO
683	CIwjTf	28.5	6821	lsMWGELDvF	IbLJwIxAEMNVP	gARlNriuRJp	QpgCUWXeoo
684	jIhMWia	0.139	91	AtOsLot	Sssuj	qydbf	srkrA
685	GhPIG	9.48	9	YIsAu	FTmScOjaHxE	idppvNVHTV	LiyhLafDxG
686	DumVV	8504.65	178	MXlYAWfBeihWA	whJVi	vQavDC	wRBHXfhGi
687	lBkSL	1774.364	9989	qPdXtDoCVYq	WxUIt	mWnIA	VqPTlHbuoD
688	yHgLP	636.8	0	WEQFhMi	MxSRwLt	YLCqGRuJ	dOSkQ
689	cuPbaXcS	3.130	2628	WxsFXWaevm	kNnvsVfC	XHxKO	xSdtCV
690	jNolr	743.7	921	HOwmSNEeRxK	CwfQO	cNKMOxBctF	krMwU
691	XhAjOjAscg	93.23	8	jvsitMhlSEb	fSuVVkWUAU	EBIAUF	vcqaNOrG
692	vSpXRO	508.41	92	EtsFu	YChBoAamhLWi	xYhodumfUp	IpAbT
693	TaFvuAkaRYb	5726.70	1	EWOKj	ffbnENE	OkLlJqPvAHIIrW	wGSKtw
694	UoAWB	3.130	3	mTMcvl	YpuHb	peQfBgKbwPAL	Dvnbxjp
695	KMSkR	25.8	1290	uMKEan	KJmIQIbGm	XrRRr	jRHYAaTdi
696	bqINJsYHkC	201.5	8	eRaGc	gmoEqhKFOm	ohMKX	dbAXjaiixqF
697	awrIoaAsgmyJ	5.93	8	cLTFftVAgV	extpNDHGG	DeLGF	rJATnr
698	tVTGYk	41.38	67	DwQhUmtcg	PusYp	kqryMCMGDm	EeQDNX
699	TOaPapAo	8658.49	4	bIEYW	TBAvh	BvUniJRR	NpfnwJuBpA
700	muybiii	7.0	432	isnna	MltLeDPo	dfutL	waPJrKC
701	lGaHqNxj	7.549	47	VLgGyuTeA	pPmmkJxbHeOUr	InAXoc	kbGroTv
702	xJFshd	303.750	64	IfbGAvVFfLrh	ioXknHY	jIiVik	aOhWE
703	pYypLV	7.99	2453	ktRiUWB	WubcA	TTgQI	GVqlF
704	banIO	9.42	9133	bWLNdVpfIJu	UJEtQfoDT	BfqWHylNikxebf	LdEAfLT
705	cqWoJn	9715.7	811	HTdUv	VbsrFvr	aMpuB	tTjMI
706	WXRBj	861.729	8460	HpvyNHcqP	cfgXo	iOspvd	qDgqqBuRmaRI
707	TVXuf	642.65	556	RIvqeP	QqjVVx	kPBSL	oVJdOvdXYb
708	PjXKYMTB	7670.79	0	XhfAPtO	ULbuCV	rLQJilRKPerGpr	aKTTp
709	sNlGto	6.3	9	iyGHQG	hkPdY	JuuRPYvnFwWBe	PcHvC
710	dAxVVNiGOsn	4.450	0	vupuueMwtO	lUqKhB	FmmkS	pbFVWqCJTaac
711	vLGipRhhm	697.51	13	KoQMIx	dExEMvkAr	mTHTkO	qrDqw
712	JBSXBNF	9.90	6720	SwShbObKIb	WQxCQGh	YhQhnSBi	YyVIYqYhtUNR
713	BwLNqM	7.640	1	LsiFjImJK	rymbP	LqhVT	rrjjE
714	nCfjxfIM	556.109	6340	rWMik	HyjEhQvu	haSKXEQDd	IvEbymRX
715	cWVLhdtsX	493.28	0	IXNxmj	sdQkx	ftTjEaxuiEUC	AJgQdTnI
716	CuxLO	859.7	6	SqASoQW	SStuXR	qUBCpx	JGEid
717	cbftvfNROOqo	690.28	8846	PtiwMyF	qXEVB	Xvnyfv	FWwcPN
718	yMEGHvpOPWYey	1655.7	7414	UTGvpO	UyjhEJ	RehROY	lEEBFnQ
719	AmWvGFTD	5.292	34	IddYBdWK	KmwMR	vDmTLS	CJCtqkkWM
720	INOFSWlaVVLO	3398.384	4	WDSqlL	NsHivHij	rUwvCP	ENtcD
721	yhsbrqj	2302.52	66	vsDvwmrswNN	oWfAWIC	XdpxuHofQ	UumQjKtr
722	GttJhtlSJKvB	6.207	5033	MlumaAnk	sVEVgCJ	DPNfFwU	xSuMUoXSec
723	NGGaGmDrMchxk	6587.64	8	MvxDFWbPiyDaI	sfopb	UKamlg	aybmjGc
724	gkTGWqHNGuGY	5.797	8554	BOOmBGqG	Ylhlaox	aMgrYgNrtuJv	LDSHNRWP
725	EEvUx	1395.774	4	PJKPRMOjQsO	LtlWtsUN	yqAsVwpTq	jUaMGj
726	AISSnBuu	5.57	448	OdxhwN	ScjxVxOSX	owMSbmUsK	UXYKVlEp
727	GJrvk	442.51	7	LLaAEMn	QnIwj	STSvjskVa	AvtEC
728	KFaEUTemh	206.7	338	DVpmEdj	XAkfAVf	HhXgPF	FdpJfT
729	uBReRc	3.8	669	fxWthNTm	ABSStkut	qdxVOo	XetUT
730	iuomRc	80.374	3	AaaglcU	xIVeJDW	kenAIHKKmN	CbRFdD
731	yQbsjpbXvcW	69.4	570	YCTBhBsXQ	ntsexpB	cnxUh	rVMSG
732	TxYmSxqieFf	837.1	760	sbyWVeJ	onaiS	kfIto	LEnUec
733	qCvxc	1.70	21	xvBRNg	dsQnTjQursS	wukaxlg	wlEdrrI
734	BGbWrT	51.4	7	XfELxODYWF	sHontTwi	qNmyfqXvSQ	YPLOExkb
735	gQveC	5467.61	2	rMqBf	pMBbD	OhwBC	MLyVtibqBX
736	eITxatsU	97.86	4	YfRYJ	XJmcM	TKhJTd	nsufpjNaPwSsX
737	hgUFf	566.94	25	LFCybeG	TubvRG	SImsS	XOaaN
738	JBXPxMqYTIIf	674.26	1	ArlctddbHj	WyUuE	YcjEA	CyklS
739	nTMFT	445.2	520	QjePr	QQlrli	NuLlPrajC	SRevsk
740	VcbNAM	9.424	426	eoHJPhr	uyIqmHt	NvRXo	OePYhKY
741	CQaupHJT	5518.142	5	gYuDy	DxwiyRo	EsONfr	pjCWRYhKA
742	iRSnqb	56.103	431	fYbCwpF	BIqnoOlfnh	DgrONwM	IMDJMrkr
743	kEsuVS	4.8	2769	JKnJOvSDpL	ObfXhsyy	Ugpaxoo	nuqIrtyNukT
744	OgJCgg	995.211	4	oxYVrbe	dQKeJGE	AkaHmN	EcydU
745	cAYVcHPxP	554.201	3734	WBcWRxF	uJDkU	RFTrp	phNtmQHxdq
746	CyQmWdBO	6.35	7	YPDLf	mrOFJ	qTbiOpE	MVTrR
747	jWDYJnO	9.60	198	GoKNVW	EXIUeaGPlD	AvHaOrd	JwdnYwGegNJ
748	ORkeQegnC	4717.6	3312	VMXSe	ldUGrqviF	HQvKIA	SJJlkctnF
749	CLNTPY	51.82	480	rlsFuvhf	xrwon	mdRclnHPdfNF	mcFdY
750	XSlmMsKs	732.378	44	NIWqJlltIik	gWAvYLNoF	XQpXN	awFGcwI
751	dryIaCnRN	83.812	4	sETXgeFO	OJRFBxpnU	cCkax	GVYOgEn
752	StKxhsWHUe	5.91	98	WxeKsWABl	fonawqamau	xUVFlI	OfaUe
753	eWhAwRWqjDQq	3818.8	118	wvKrpTWaU	Qwxaj	TLoonpv	UHcqd
754	GiTTcIEc	21.291	56	LruqeTPaG	BatrVueXqB	JYlsj	pAsRab
755	WrpHwmuqSD	328.97	162	IRKSOwjHRMKu	oFnylDtaPJ	UlYawq	YLWsiSyqCOP
756	yUtmwUx	125.85	0	pKAhFN	NRJMgDkJ	OoQfSv	GJSOG
757	NOeEbxQv	5113.39	0	nVGHJD	QeunhuJQwtMq	pOgcJPucSM	CDTaer
758	HKIHGb	116.298	519	FIugim	nnUrYCH	UUBPVueC	ekFxbn
759	QCgfT	774.1	619	ahFAThrs	Mpnks	JTNochD	PaiUYa
760	hjWEsXiR	394.7	2	GQpbw	PtJuBI	WMcuOfRa	fXWOAHSnF
761	oropEh	624.386	86	KgUfd	JbCmoKa	scGlDFs	TEDvC
762	efpeLf	1554.8	47	eomfeFIcd	QUqlFKKSisR	RmSNt	avPONV
763	DBhRrc	20.3	8073	csBUW	CWuSLXO	lxfjs	hdIvDcl
764	ccBxJWvU	8422.3	3510	XohaP	cmqGglEPuF	MSEHjuKU	TQPREnc
765	YEijgxpG	8510.80	77	vpfxPHVn	ugIBfe	lPDyUq	ogtYGo
766	sKFiN	26.238	3355	QkDSWHi	jrOuN	FRfIUu	ejTFLGVAs
767	LrOBC	11.8	0	tolDul	qDpFk	frqbc	nHsjvLSlk
768	ARGrWu	2.1	39	SwnmJ	QsnCv	trKOqhycoMuq	rhpbEd
769	yXANMbTx	41.0	29	jlaimU	EIbjp	twwGhark	JyBlf
770	TvrHABsB	882.7	67	qDCsAy	jsTolOE	LLvCYS	QFLUK
771	xCNIUAwf	1903.91	252	bmxxOKSbkvLP	eNnkng	mSrNBl	KUadyMUXgMRK
772	ICBRvIO	2629.79	88	nVqHndw	llllv	ewiXym	YUwxSPjeYm
773	GWlsLE	54.1	7	GBxbIO	attds	FEeYU	LMpeBr
774	CTLYG	9692.9	4	oJxCDq	RVRMW	HeXRxx	dSTCw
775	rmEKeDMA	2520.653	2	LfwjWYW	Pciwe	pfEUg	QlcXKtcNDp
776	vKxNt	918.5	5927	RHiSH	TeBqQb	dgLaDD	NJNlvvBr
777	YqGQs	597.83	34	ybTEk	DGPEhBkY	RioiIbM	iwvmVDDNDEA
778	spxDSVBLx	16.469	3	WfKxvGqeCUN	MiJqQHhKagoc	SqAWYQOQIVL	YdPQnXnSEqf
779	fHOsB	30.7	5	YKcGJpbF	rqhxdW	fphWj	AwagWByDuM
780	nXPQmnO	3613.4	227	OwHrIM	LVViG	riQUqs	YwsCj
781	ccBPH	6012.310	3	gGoxjS	nuvPjms	cnyyD	yRgtNb
782	rwody	9107.1	5	teCGW	XwuSWO	neciLf	SAFCru
783	hDwhMu	991.196	459	SMyEdp	detgsBa	BRSBA	QobVf
784	XgBSqIGO	9.9	68	ulfuvXaK	TdeFNolouqgd	OcJNJR	oHAsd
785	IUuwv	35.20	8	myJAnqNPPaAq	lAQdg	dToHeuEvC	KddKlL
786	HQXoqXU	3.2	24	LGOmcfXEw	QVypNif	VKrUL	hjxoffgdI
787	xyYLwBCN	2.36	9505	foUhs	KjgEJN	ocXXPkYHSw	vChRJ
788	iHsWl	8008.0	161	DwbHjqkcr	GOqMop	wfHTdGsk	bqcEjoUj
789	DHGwC	36.653	7	OyaIyXbRDaL	wWbcM	drJyMVd	bJLRt
790	wQuqKrF	618.983	286	jrYwk	psEnnxF	NRGOF	rLmedhP
791	NuTkfMjUk	52.18	17	wlpDKYfi	TMeUAEkotpw	NMdSHWl	qSnuYB
792	vweMpLNAeQ	73.759	4	fYovbA	HPkYq	dqfxKS	DCvfXjBwSnpW
793	hJPmMS	3387.5	9534	CMxqMWSKNMpqrM	rOMArCS	yruNF	sukGvrcLiVT
794	IsuQaML	55.0	442	RYLkLtXf	WwekvraL	MfuGoLD	JJignksuh
795	JjPld	9425.33	7301	yVqXjpO	uqrpjnh	TOaAqSFDxuesVL	LdMAEuG
796	vCscVCE	7923.897	1	MXaPBvqiN	BLKclWNGoc	kwhbIfvtY	rjXxeaWfxD
797	CAJjfPpf	3443.671	5807	uihVccvdynlu	hIYePb	AWWLt	VNUIPo
798	EYygfET	26.58	34	seuxM	LWCbBbrTGu	dBJCGStxPujtPy	YxfIba
799	buBoAwB	604.53	2502	rxIKoWvyHus	oaIdeAV	MtMeQso	QPfDbkJi
800	vKrKb	15.3	0	ijjDcY	VObkppp	ttRoMhF	AueTV
801	sglGFW	6195.2	45	WmCGp	PxsKGDHDb	mSIgRS	XBhctJkRYU
802	AtGIUU	53.675	612	eUKbM	rRRUh	rDipwjP	eapoO
803	GaoJkbdfkb	28.9	2	IEyugY	FjKrCMPyENr	HDBGKOUmFTXf	UYJFQRe
804	nemQKDDC	28.9	86	tGEsvG	eXhobQTCQDi	PbtWGH	VMUXr
805	jEKaCGwgre	2.3	6234	PtSyEbCm	YUUVH	sjqTUNM	pNSqfNDMrm
806	qNACbRMpn	1292.56	18	uumNvPP	BbCVgCi	aoHSE	SCvJYP
807	tntxKak	2724.462	54	eUVEREIVNe	YHumLtta	YqQLWO	uqwjsHAxRr
808	cEBhC	567.84	5097	mWmDFWt	CaUjjVffFwitJ	lFXUKnWMmX	JeVPjRa
809	RmNatESCv	432.94	7358	tVPHH	UuSQpKoSc	FqvLuO	tCswOsGsNXL
810	CeVcF	7116.842	633	WfDysj	EOhoHxMoyx	gVsEffslKE	JjNFKHL
811	QoNQC	6.9	1463	rriMj	BEqYMg	FxOhiTGj	tqqgakARs
812	UnIgASRg	273.48	3622	AcknMYLqkxYJ	FvodvS	jLwSG	eOmJBo
813	ISfqpkk	304.12	176	BBeRl	CtUDqUTiFSj	YCnwKJ	xETytBsyn
814	RkTPnDNlenCcU	0.8	6321	EsYMWRcy	clwyBt	JgNSxREoYf	nwTYpS
815	WXkaA	5001.43	244	ltQkjXCWq	teWeMkloX	LLFnmPVLgXG	dlfpyiP
816	AvCdaVwaXoG	4823.6	4355	HNmlDdWW	YEEsYkgx	KXWdyKXmj	AGOgpn
817	hljrJ	18.119	14	kMXuo	ibEYfLO	SJCWfjnBiR	kOEyDNk
818	XYrRCou	187.98	8953	XmmGEyI	SvfvoKuT	ihLHnr	iJfsOWFPrw
819	QJTuuIS	309.4	557	uaOFEY	TbyaLpl	qIYVD	asYuhMkdMT
820	IddDtUbQVl	639.4	575	uELyN	mSONCM	XbtMcVCNbm	mQSOTMbrn
821	CJtved	994.830	56	fGBGj	QKrHM	gjKnnRncdrxdYK	XUFay
822	UViMAaH	0.4	1331	gdNch	IYlDiFSdFON	aEuvgKSNG	SAkYinm
823	wCoDwcO	7055.54	48	fVylC	QndhKN	osEdO	FwsDp
824	ttNIVdo	6.8	0	TqPEA	VhgCKwWdW	EdWbWW	HwvIwSDB
825	uSCnRJ	2.9	69	uuuWxisX	eCTYuINV	VcwOJ	WQNRf
826	uvhsY	9018.242	9073	gSPlvk	xgubYK	cyOSNl	WNNPLD
827	Bawyw	1.8	6935	aUEtyePf	bJLUcB	rsGtx	MciVleNyx
828	kkNBA	255.2	551	VrlWxTc	DxnTXq	oCxvi	tfbOR
829	NrdnMHsjPr	6.3	0	lXXxVGk	AAmOb	mbOJuH	XBHaCEudwa
830	uNhHXUUPBd	3121.533	929	KSrEwkpIJOWfcC	ewdLxxP	nssGP	EXsuO
831	woMWrk	21.46	73	yUpjWO	KfPkhEo	UINiORODB	VfGLwnt
832	xqXJTurF	0.593	4625	WEGXu	QhyHTwU	ySaGS	WPKbVR
833	bEwsLi	5299.3	3	hnCMRGDGU	hqGom	dudegvN	HtgRO
834	mfeUtI	954.565	371	HnFHjq	SXItr	KNSyfvP	KTcUiINCgE
835	rJBlB	325.3	5100	dYstXGlsIhVc	shDIq	UMuntRestAf	bQTuCe
836	Ukgxx	31.766	677	QetKRt	PlrtdBwJsWbu	PwOnrnvv	DNSth
837	VMbwUCfyf	7.6	9	iyveFhL	Gyssvhg	KmTNykos	QPXlY
838	CHgHjhcidbV	843.12	3798	HQfrCAU	WjITTUIhxrOH	sVuquY	QvVeLsiHKca
839	XHqXxBc	56.36	95	bigFekoeW	rOsVl	IsNGcQXpEOf	aOaquI
840	BAIADIlI	8822.882	362	faCwn	maevyp	lKQGLa	ufsSP
841	eXqpLW	30.33	2197	OkbrO	npjDpvIBkXuEe	ugIEFLk	cDORbAkg
842	aeWIiFr	527.3	1391	OTsdc	kfOFs	cOvdj	qyPji
843	RQkfaF	7124.6	233	hnFtxRW	hQXAheLtwXSxY	DyqnG	brpuvN
844	SqYdgdaA	3463.22	152	AOwXSag	eSLTn	grqorY	kbaoHkguY
845	jKrGQvbiSiO	4.376	889	DhChe	UcEuXd	SEyhsbKeO	mFNAbXjh
846	rfSHK	2.24	8698	qcHos	wEOTVBf	AkknNau	adTWeJa
847	EQTBjxFKUO	2.926	97	aKfHdq	PNOWbjU	TYFLtariRJJ	RgroUY
848	WaggSixolqa	63.33	3810	FIRFBW	tcGGy	PdfhhBAf	wJLIoqf
849	IAjNVhq	522.3	9	gmOmQ	gyvcDyr	yegev	QfKhR
850	eHdMXPstjLS	3050.0	75	hiwObV	fjsaiP	Dnooa	kYObCUBFjIEWH
851	aFuEF	4.44	261	hiByAoF	HJEItN	LnWXdcLJ	PkUakLn
852	rEKpl	69.5	1	QLIRw	TkUsEqxvdV	qbQwf	XVrlnugmvsE
853	AWBnUY	2.6	1788	TWAUYAwkx	BlPcPU	lygCo	bvBBEnywjBP
854	ewGHCWeM	21.8	47	HdHKWoqWGIF	THwoyPW	JSxDtyWom	dqqXapkbsE
855	CNcXFO	8145.443	34	FykKTbPWnRoP	RRjUTiw	HgaLoWx	apaDPC
856	bCDPLnrha	9363.4	616	FbvxTnboqNMA	qUpnQdX	pWWOkDU	oMutNcmP
857	tHgibFA	9.9	8437	BYcGR	WYEHyvheDI	kVGGyF	fvCyj
858	PSuEvE	92.65	651	qTJlgV	DRGrsHbJRhkm	LJMUsfrsKNGg	BKobfI
859	dwfGRmN	2801.814	2717	HORCudmC	tXVFV	VrKaapqnetfl	BUcpdmU
860	epEUVPDgUc	5.49	78	nPkuqNONrL	tTlJEdyaBIvM	wQHHap	YOlLLl
861	OwdDd	7.6	0	wGPHFDuKI	TdyaTYEtw	dSpqUXSY	TstJtKTLPX
862	HdaMXFMClFA	1.1	3987	nDksJ	WfaWW	OyddNQ	DTRly
863	MCuHoJXIFtwX	4252.605	8467	hUViOa	ieLTl	tYqeAQCwK	lbMdAFQE
864	YqnGwXJ	77.54	942	IoKdL	MeWQhi	ksxWn	XhKwEm
865	PkyhSVMfW	77.655	12	ueDPXPJ	vKlCOS	ePOXm	yOCIVosYrqiF
866	LoARTrAhWk	8.98	22	XyXRO	iPHmP	SymuQ	FdKUY
867	Indkj	612.48	68	TNXlex	bJHPitB	pgTVUCn	TplTYfWHNwD
868	LmLwubanFVr	35.3	488	WWGwjN	QUuRdSC	hsQgilbaPph	AIBBTGSi
869	eORQXNgs	4871.1	465	QUYLFtgi	JUYGig	VLocg	eHkYQYFW
870	dnEQeG	617.1	891	GSIksuU	wHruqqi	cxfQQ	BFPjbV
871	GoXpcT	10.6	49	rrtLteIlVim	FMkmoQl	glfOLgXxyUN	WGTto
872	oeSiSTn	2382.2	5	QAbqsED	DDvvX	AHtjo	MhtgPTfeaMG
873	WYXyrQ	29.66	13	gGHIt	bQrigcycF	RmFPvMc	JPgcjd
874	qWtCREy	41.854	2	rtNTvCwvRJ	WvEqi	olmpJkgFo	LqOItlQ
875	NaWsYC	66.938	55	LALlNuBMF	fRlWGyBIe	jsRKA	JxIKIKg
876	cotnp	278.5	7	MXFNmCGqnh	kJDmbAkvA	xylXJoYCsIt	JdcRA
877	LMdwrSNv	862.6	2390	AMtqh	EWPoX	IitOvlN	HAGXvSy
878	IJKMEexH	23.705	9385	FrvrOWxyDw	FAqfjoymvgHeT	CYMYb	nyJfv
879	myMaVJs	8077.4	1	teJUlE	kAGihyxb	fsdMRg	lBtSwl
880	atLor	365.97	983	ofnAps	CQmusnp	toTFtHfeq	nSxNg
881	JYUfmAhLrfN	0.0	5973	wQPLwTD	AUIsEX	kLVOKUb	FdFVicLBOgYvN
